Kind,Project,Name,File Path,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/DefinitionsUpdateVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/DefinitionsUpdateVerbHandler.java,1,1,1,1,8,0,7,0,2,0,1,2,2,2,0,2,0,0,0,2,55,6,26,14,6,23,15,18,15,4,1,1,1,1,0,0.88,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/DeletionInfo.java,cassandra/src/java/org/apache/cassandra/db/DeletionInfo.java,0,0,0,0,0,0,0,0,1,0,1,0,13,13,0,13,0,0,0,13,74,15,22,20,1,37,19,20,20,1,0,0,0,0,0,1.68,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/DeletionPurger.java,cassandra/src/java/org/apache/cassandra/db/DeletionPurger.java,0,0,1,0,3,0,3,0,1,0,1,3,4,3,0,3,0,0,0,3,35,4,14,6,3,17,5,8,6,2,1,1,2,1,0,1.21,2,2,4,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/DeletionTime.java,cassandra/src/java/org/apache/cassandra/db/DeletionTime.java,1,1,1,1,5,0,5,0,2,0,3,19,19,19,2,19,0,0,0,19,184,26,120,43,41,38,45,71,40,36,5,5,5,5,1,0.32,25,25,30,23
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Directories.java,cassandra/src/java/org/apache/cassandra/db/Directories.java,2,2,2,1,12,0,10,1,10,16,6,71,65,54,29,70,7,7,0,56,1070,117,793,203,395,160,322,516,221,351,13,13,13,7,5,0.2,184,176,201,108
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/DiskBoundaries.java,cassandra/src/java/org/apache/cassandra/db/DiskBoundaries.java,2,2,2,1,8,0,7,0,1,0,0,10,10,10,6,10,0,1,0,9,134,18,93,32,43,24,48,68,32,42,7,7,8,6,2,0.26,24,24,28,17
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/DiskBoundaryManager.java,cassandra/src/java/org/apache/cassandra/db/DiskBoundaryManager.java,3,3,4,1,23,1,18,4,1,2,1,4,4,2,1,4,0,2,0,2,140,15,94,34,44,34,54,68,35,40,5,5,7,1,2,0.36,14,14,19,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/EmptyIterators.java,cassandra/src/java/org/apache/cassandra/db/EmptyIterators.java,1,1,1,1,4,0,4,0,7,5,1,28,28,23,8,28,2,1,0,25,214,35,160,53,39,19,51,88,52,37,3,3,3,1,1,0.12,30,30,31,28
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/ExpirationDateOverflowHandling.java,cassandra/src/java/org/apache/cassandra/db/ExpirationDateOverflowHandling.java,3,2,3,2,11,0,7,4,2,2,5,4,2,2,3,4,0,0,0,4,121,15,73,30,35,33,30,38,25,17,8,7,8,5,2,0.45,12,11,12,8
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/HintedHandOffManager.java,cassandra/src/java/org/apache/cassandra/db/HintedHandOffManager.java,1,1,1,1,4,0,4,0,1,0,2,7,7,7,0,7,0,1,0,6,76,11,41,16,11,24,13,22,14,9,2,2,2,1,1,0.59,8,8,8,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/HintedHandOffManagerMBean.java,cassandra/src/java/org/apache/cassandra/db/HintedHandOffManagerMBean.java,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,5,0,0,0,5,50,7,13,11,0,30,9,10,10,0,0,0,0,0,0,2.31,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/IMutation.java,cassandra/src/java/org/apache/cassandra/db/IMutation.java,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,7,0,0,0,7,34,3,14,12,0,17,11,12,12,0,0,0,0,0,0,1.21,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Keyspace.java,cassandra/src/java/org/apache/cassandra/db/Keyspace.java,2,2,2,1,13,0,10,2,2,16,7,47,47,30,6,46,0,7,0,39,754,83,545,143,258,126,218,342,146,233,26,26,29,10,6,0.23,106,106,113,62
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/KeyspaceNotDefinedException.java,cassandra/src/java/org/apache/cassandra/db/KeyspaceNotDefinedException.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,28,2,9,4,1,17,3,5,4,1,1,1,1,1,0,1.89,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/LegacyLayout.java,cassandra/src/java/org/apache/cassandra/db/LegacyLayout.java,3,3,3,1,17,1,13,2,19,58,18,146,149,92,45,150,0,48,6,96,2728,382,1953,467,1123,402,906,1317,474,1009,19,19,24,14,4,0.21,449,448,505,273
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/LivenessInfo.java,cassandra/src/java/org/apache/cassandra/db/LivenessInfo.java,1,1,1,1,7,0,4,2,3,4,5,35,35,31,3,35,0,2,2,31,371,43,206,69,67,122,64,109,54,56,4,4,4,4,1,0.59,44,44,47,38
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Memtable.java,cassandra/src/java/org/apache/cassandra/db/Memtable.java,1,1,2,1,9,0,8,0,6,2,3,48,48,46,29,48,6,6,1,35,655,86,501,179,237,72,239,340,181,202,8,8,9,8,3,0.14,91,88,99,61
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/MigrationRequestVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/MigrationRequestVerbHandler.java,1,1,1,1,8,0,8,0,1,0,1,1,1,1,0,1,0,0,0,1,48,5,22,15,6,21,14,16,14,4,1,1,1,1,0,0.95,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/MultiCBuilder.java,cassandra/src/java/org/apache/cassandra/db/MultiCBuilder.java,2,2,3,1,14,2,10,1,3,1,0,22,28,27,8,28,0,0,2,26,495,83,275,78,138,137,135,195,75,148,7,7,9,6,4,0.5,63,63,66,33
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/MutableDeletionInfo.java,cassandra/src/java/org/apache/cassandra/db/MutableDeletionInfo.java,1,1,2,1,7,0,5,1,2,2,1,30,30,28,6,30,0,2,0,28,311,49,197,63,77,65,77,122,59,73,4,4,4,1,1,0.33,54,54,60,30
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Mutation.java,cassandra/src/java/org/apache/cassandra/db/Mutation.java,1,1,1,1,9,0,7,0,3,2,3,32,37,35,6,37,0,0,1,36,461,68,296,91,135,98,138,207,101,124,10,10,12,4,3,0.33,59,59,61,35
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/MutationVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/MutationVerbHandler.java,1,1,2,1,11,0,10,1,1,1,0,6,6,3,0,4,0,3,0,1,101,8,69,21,30,24,32,43,22,27,5,5,6,1,2,0.35,11,11,12,6
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/NativeClustering.java,cassandra/src/java/org/apache/cassandra/db/NativeClustering.java,1,1,1,1,9,0,8,0,1,0,1,9,9,9,1,9,0,1,0,8,130,21,90,38,51,20,56,71,40,42,3,3,3,3,2,0.22,14,14,14,11
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/NativeDecoratedKey.java,cassandra/src/java/org/apache/cassandra/db/NativeDecoratedKey.java,1,1,1,1,7,0,7,0,1,0,0,2,2,2,1,2,0,0,0,2,48,6,25,12,8,17,16,19,12,8,1,1,1,1,0,0.68,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/PartitionColumns.java,cassandra/src/java/org/apache/cassandra/db/PartitionColumns.java,2,2,2,1,6,0,6,0,2,2,1,20,20,18,4,20,0,0,0,20,199,32,142,40,59,25,52,89,40,53,5,5,7,4,2,0.18,41,41,49,23
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/PartitionPosition.java,cassandra/src/java/org/apache/cassandra/db/PartitionPosition.java,1,1,1,1,6,0,6,0,4,2,2,7,7,7,3,9,1,0,0,8,111,11,70,28,25,31,29,40,27,21,3,3,3,1,1,0.44,12,12,13,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/PartitionRangeReadCommand.java,cassandra/src/java/org/apache/cassandra/db/PartitionRangeReadCommand.java,1,1,1,1,12,0,9,1,4,3,1,33,33,30,2,33,0,3,5,25,482,52,359,117,167,74,100,152,86,79,9,9,9,3,3,0.21,52,52,58,35
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/PreHashedDecoratedKey.java,cassandra/src/java/org/apache/cassandra/db/PreHashedDecoratedKey.java,1,1,1,1,5,0,5,0,1,0,0,2,2,2,2,2,0,0,0,2,42,5,20,9,5,17,10,13,8,5,1,1,1,1,0,0.85,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/RangeSliceVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/RangeSliceVerbHandler.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,1,0,29,2,10,5,1,17,3,5,4,1,1,1,1,1,0,1.7,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/RangeTombstone.java,cassandra/src/java/org/apache/cassandra/db/RangeTombstone.java,1,1,1,1,6,0,4,1,1,0,0,6,6,6,2,6,0,0,0,6,84,10,39,15,11,35,14,22,13,9,2,2,3,1,1,0.9,7,7,8,6
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/RangeTombstoneList.java,cassandra/src/java/org/apache/cassandra/db/RangeTombstoneList.java,2,2,3,1,14,1,11,1,5,5,1,47,47,42,11,47,0,21,4,22,761,96,519,103,291,147,235,343,116,251,14,14,17,10,4,0.28,126,126,143,80
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/ReadCommand.java,cassandra/src/java/org/apache/cassandra/db/ReadCommand.java,2,2,2,1,17,1,12,2,14,27,9,91,101,77,24,104,17,22,15,50,1807,273,1228,400,712,340,631,841,388,619,8,8,13,4,3,0.28,219,218,255,105
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/ReadCommandVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/ReadCommandVerbHandler.java,2,2,2,1,16,2,14,0,1,0,0,2,2,2,0,2,0,0,1,1,64,7,40,15,15,17,21,27,15,13,3,3,3,1,1,0.42,4,4,4,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/ReadExecutionController.java,cassandra/src/java/org/apache/cassandra/db/ReadExecutionController.java,1,1,1,1,11,0,10,1,1,3,0,9,9,6,4,9,1,2,0,6,150,13,103,24,42,36,36,55,23,35,5,5,5,3,4,0.35,16,16,17,11
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/ReadQuery.java,cassandra/src/java/org/apache/cassandra/db/ReadQuery.java,1,1,1,1,4,0,4,0,2,0,0,9,18,18,1,18,0,0,0,18,163,19,60,20,20,84,27,37,28,10,1,1,1,1,0,1.4,9,9,9,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/ReadRepairVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/ReadRepairVerbHandler.java,1,1,1,1,5,0,5,0,1,0,0,1,1,1,0,1,0,0,0,1,31,2,12,6,2,17,6,8,6,2,1,1,1,1,0,1.42,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/ReadResponse.java,cassandra/src/java/org/apache/cassandra/db/ReadResponse.java,1,1,2,1,13,0,11,1,10,5,3,33,36,31,6,36,1,4,5,26,544,65,422,105,191,63,158,241,107,154,6,6,11,5,4,0.15,65,65,70,40
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/RowIndexEntry.java,cassandra/src/java/org/apache/cassandra/db/RowIndexEntry.java,1,1,1,1,10,1,8,1,11,12,10,67,76,64,30,76,16,11,0,49,1029,167,683,224,307,192,322,429,191,265,5,5,5,4,3,0.28,99,95,100,74
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SchemaCheckVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/SchemaCheckVerbHandler.java,1,1,1,1,13,1,8,4,1,0,0,1,1,1,1,1,0,0,0,1,49,6,22,15,6,21,14,16,14,4,1,1,1,1,0,0.95,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SerializationHeader.java,cassandra/src/java/org/apache/cassandra/db/SerializationHeader.java,1,1,1,1,7,0,7,0,3,4,1,55,55,51,11,55,0,9,0,46,558,82,430,140,178,46,175,266,131,163,6,6,8,1,4,0.11,83,83,89,55
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Serializers.java,cassandra/src/java/org/apache/cassandra/db/Serializers.java,1,1,2,1,13,1,10,1,3,0,0,13,13,13,6,13,2,2,0,9,186,28,128,40,56,32,54,78,43,41,7,7,9,5,2,0.25,23,23,27,17
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SimpleBuilders.java,cassandra/src/java/org/apache/cassandra/db/SimpleBuilders.java,1,1,1,1,8,0,7,0,6,2,0,39,39,37,22,39,1,10,1,27,461,79,354,102,170,29,166,244,109,153,11,9,13,4,2,0.08,69,67,76,46
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,cassandra/src/java/org/apache/cassandra/db/SinglePartitionReadCommand.java,1,1,2,1,16,1,11,3,6,15,1,75,75,55,9,70,2,13,6,49,1352,152,901,264,476,308,301,457,197,310,19,19,21,12,5,0.34,147,147,170,113
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SizeEstimatesRecorder.java,cassandra/src/java/org/apache/cassandra/db/SizeEstimatesRecorder.java,2,2,2,1,15,1,13,0,1,0,2,6,6,6,0,6,0,4,0,2,156,17,108,44,48,31,52,75,47,40,5,5,5,1,4,0.29,16,16,16,6
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Slice.java,cassandra/src/java/org/apache/cassandra/db/Slice.java,1,1,2,1,9,0,6,2,3,6,2,25,25,19,2,25,0,2,0,23,307,38,194,53,91,75,83,126,57,83,9,9,17,7,2,0.39,46,46,61,31
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Slices.java,cassandra/src/java/org/apache/cassandra/db/Slices.java,2,2,2,1,9,0,7,0,13,2,5,63,74,72,13,74,0,5,1,68,834,134,560,153,258,140,239,375,165,245,18,18,18,6,4,0.25,129,129,139,95
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SnapshotCommand.java,cassandra/src/java/org/apache/cassandra/db/SnapshotCommand.java,1,1,1,1,6,0,6,0,2,0,1,6,6,6,4,6,0,0,0,6,86,10,59,25,23,17,28,36,24,17,1,1,1,1,0,0.29,6,6,6,6
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SnapshotDetailsTabularData.java,cassandra/src/java/org/apache/cassandra/db/SnapshotDetailsTabularData.java,2,2,2,1,14,0,14,0,1,1,7,1,1,0,0,1,0,0,0,1,86,18,51,20,25,17,21,25,17,10,2,2,2,1,1,0.33,2,2,2,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/StorageHook.java,cassandra/src/java/org/apache/cassandra/db/StorageHook.java,1,1,1,1,15,0,15,0,2,1,1,5,9,8,0,9,1,0,0,8,104,11,76,33,34,17,20,27,22,7,2,2,2,1,0,0.22,6,6,6,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/SystemKeyspace.java,cassandra/src/java/org/apache/cassandra/db/SystemKeyspace.java,1,1,1,1,11,0,9,1,2,84,52,93,91,3,4,87,0,13,0,74,1582,162,1256,381,799,166,424,588,348,356,7,7,7,4,3,0.13,162,162,179,99
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/TruncateResponse.java,cassandra/src/java/org/apache/cassandra/db/TruncateResponse.java,1,1,1,1,5,0,5,0,2,0,1,5,5,5,3,5,0,0,0,5,76,9,46,21,15,21,23,30,21,13,1,1,1,1,0,0.46,5,5,5,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/TruncateVerbHandler.java,cassandra/src/java/org/apache/cassandra/db/TruncateVerbHandler.java,2,2,2,1,14,1,13,0,1,1,1,2,2,1,0,2,0,1,0,1,62,7,38,16,17,17,22,27,16,15,3,3,3,1,2,0.45,4,4,4,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/Truncation.java,cassandra/src/java/org/apache/cassandra/db/Truncation.java,1,1,1,1,4,0,4,0,2,0,1,6,6,6,2,6,0,0,0,6,74,10,44,20,11,20,20,28,20,11,1,1,1,1,0,0.45,6,6,6,6
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/TypeSizes.java,cassandra/src/java/org/apache/cassandra/db/TypeSizes.java,1,1,1,1,4,0,4,0,1,13,6,14,14,1,0,14,0,1,0,13,116,18,80,29,31,18,33,51,30,24,4,4,5,1,2,0.23,17,17,18,14
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/UnfilteredDeserializer.java,cassandra/src/java/org/apache/cassandra/db/UnfilteredDeserializer.java,2,2,2,1,10,0,8,1,7,1,0,53,61,58,33,59,1,11,1,46,829,108,540,151,236,181,226,331,132,215,9,9,14,7,4,0.34,106,106,118,73
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/UnknownColumnException.java,cassandra/src/java/org/apache/cassandra/db/UnknownColumnException.java,1,1,1,1,8,0,8,0,1,1,0,2,2,1,1,2,0,1,0,1,51,5,25,9,6,21,10,14,9,5,2,2,2,1,1,0.84,3,3,3,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/UnknownColumnFamilyException.java,cassandra/src/java/org/apache/cassandra/db/UnknownColumnFamilyException.java,1,1,1,1,5,0,5,0,1,0,0,1,1,1,1,1,0,0,0,1,33,4,12,6,2,17,6,8,6,2,1,1,1,1,0,1.42,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/WindowsFailedSnapshotTracker.java,cassandra/src/java/org/apache/cassandra/db/WindowsFailedSnapshotTracker.java,3,3,3,2,21,1,18,1,1,3,3,3,3,0,0,3,0,0,0,3,115,15,78,27,30,22,34,47,25,26,8,8,8,5,5,0.28,10,10,10,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/WriteResponse.java,cassandra/src/java/org/apache/cassandra/db/WriteResponse.java,1,1,1,1,3,0,3,0,2,1,2,5,5,4,0,5,0,1,0,4,62,9,33,16,5,20,12,19,16,5,1,1,1,1,0,0.61,5,5,5,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/WriteType.java,cassandra/src/java/org/apache/cassandra/db/WriteType.java,1,1,1,1,0,0,0,0,1,0,0,2,0,2,8,2,0,0,0,2,30,1,12,10,0,17,2,2,2,0,1,1,1,1,0,1.42,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/aggregation/AggregationSpecification.java,cassandra/src/java/org/apache/cassandra/db/aggregation/AggregationSpecification.java,1,1,1,1,7,0,6,1,5,1,2,12,11,12,5,13,0,1,0,12,182,18,102,31,41,62,37,54,29,30,3,2,3,1,1,0.61,18,15,18,12
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/aggregation/GroupMaker.java,cassandra/src/java/org/apache/cassandra/db/aggregation/GroupMaker.java,1,1,1,1,7,0,6,1,3,2,1,8,9,7,4,9,0,0,0,9,142,17,73,24,24,52,31,44,24,21,4,4,5,3,2,0.71,11,11,12,10
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/aggregation/GroupingState.java,cassandra/src/java/org/apache/cassandra/db/aggregation/GroupingState.java,1,1,1,1,10,0,8,2,2,0,2,7,7,7,2,7,0,0,0,7,142,15,75,29,31,52,36,51,29,28,3,3,3,1,2,0.69,13,13,13,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/columniterator/AbstractSSTableIterator.java,cassandra/src/java/org/apache/cassandra/db/columniterator/AbstractSSTableIterator.java,2,2,2,1,11,0,10,1,4,1,0,42,48,47,23,48,0,9,11,28,661,91,487,122,207,85,187,275,106,180,12,12,18,6,4,0.17,96,96,111,56
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/columniterator/SSTableIterator.java,cassandra/src/java/org/apache/cassandra/db/columniterator/SSTableIterator.java,2,2,3,2,15,1,11,2,3,0,0,15,15,15,7,15,0,3,7,5,315,47,197,51,98,75,80,122,41,85,7,7,10,7,2,0.38,41,41,50,30
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,cassandra/src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,2,2,3,1,16,1,11,3,5,0,0,26,26,26,17,26,0,6,12,8,548,70,357,100,171,121,145,211,81,140,19,19,38,5,3,0.34,68,68,91,33
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/AbstractCommitLogSegmentManager.java,cassandra/src/java/org/apache/cassandra/db/commitlog/AbstractCommitLogSegmentManager.java,2,2,2,1,16,1,11,4,2,0,2,27,31,30,11,30,16,6,0,8,552,73,319,85,156,161,141,213,91,142,7,7,8,6,3,0.5,64,64,72,41
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/AbstractCommitLogService.java,cassandra/src/java/org/apache/cassandra/db/commitlog/AbstractCommitLogService.java,2,2,2,1,13,0,10,2,2,0,2,16,17,17,17,17,9,0,1,7,329,43,211,68,110,77,101,136,65,82,7,7,9,4,3,0.36,35,35,38,21
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/BatchCommitLogService.java,cassandra/src/java/org/apache/cassandra/db/commitlog/BatchCommitLogService.java,1,1,1,1,6,0,5,0,1,0,0,2,2,2,0,2,0,0,1,1,37,3,16,5,5,18,7,10,5,5,1,1,1,1,0,1.13,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLog.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLog.java,1,1,1,1,10,0,7,2,2,2,2,38,38,35,9,37,2,1,0,34,552,70,350,108,152,132,158,219,105,129,6,6,6,4,3,0.38,63,60,65,43
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogArchiver.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogArchiver.java,4,4,4,2,22,1,21,1,3,2,7,10,10,8,7,10,0,1,1,8,285,23,233,65,114,30,104,145,68,100,15,15,20,6,6,0.13,41,41,47,21
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogDescriptor.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogDescriptor.java,2,1,2,1,10,0,9,0,1,8,12,17,17,9,4,17,2,0,0,15,270,30,206,76,104,34,109,139,72,80,7,3,7,3,2,0.17,36,32,41,21
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogMBean.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogMBean.java,0,0,0,0,0,0,0,0,1,0,0,0,11,11,0,11,0,0,0,11,87,13,18,16,0,56,15,16,16,0,0,0,0,0,0,3.11,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogPosition.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogPosition.java,1,1,1,1,5,0,5,0,3,0,3,10,10,10,2,10,0,0,0,10,121,19,77,29,28,25,32,48,26,25,4,4,5,4,1,0.32,14,14,15,13
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogReadHandler.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogReadHandler.java,1,1,1,1,2,0,2,0,3,0,0,3,4,6,7,6,4,0,0,2,76,9,28,17,3,39,11,15,12,3,1,1,1,1,0,1.39,3,3,3,3
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogReader.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogReader.java,3,3,3,2,24,1,19,4,3,5,3,19,19,14,7,19,0,4,1,14,565,55,414,93,212,96,147,221,80,155,16,16,19,11,4,0.23,67,65,74,39
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogReplayer.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogReplayer.java,2,2,2,1,14,0,10,2,8,4,5,24,26,21,10,25,1,1,2,21,422,52,298,103,136,74,129,194,99,114,8,8,8,5,4,0.25,53,53,56,30
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java,2,2,2,1,11,0,8,2,4,7,5,45,47,41,25,48,24,2,3,19,710,87,465,143,217,160,205,297,139,188,8,8,10,4,3,0.34,90,90,101,59
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentManagerCDC.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentManagerCDC.java,1,1,1,1,9,0,7,1,2,0,1,23,23,22,6,22,5,7,0,10,314,39,205,58,85,70,84,122,54,73,3,3,3,1,2,0.34,36,36,37,23
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentManagerStandard.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentManagerStandard.java,1,1,1,1,9,0,6,3,1,0,0,5,5,5,0,5,1,0,0,4,80,10,38,12,13,32,16,24,12,13,2,2,2,1,1,0.84,7,7,7,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentReader.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentReader.java,2,2,2,1,13,0,12,0,8,0,0,17,18,17,26,17,3,1,2,11,368,42,275,92,113,51,129,170,85,97,8,8,9,5,3,0.19,35,35,39,25
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/CompressedSegment.java,cassandra/src/java/org/apache/cassandra/db/commitlog/CompressedSegment.java,1,1,1,1,12,1,10,1,1,0,1,4,4,4,1,4,3,0,0,1,96,11,51,18,25,34,28,34,16,21,2,2,4,1,1,0.67,5,5,7,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/EncryptedFileSegmentInputStream.java,cassandra/src/java/org/apache/cassandra/db/commitlog/EncryptedFileSegmentInputStream.java,1,1,1,1,6,0,6,0,2,0,0,7,8,8,4,8,1,0,0,7,108,13,62,21,22,33,27,38,21,17,3,3,6,1,1,0.53,9,9,12,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/EncryptedSegment.java,cassandra/src/java/org/apache/cassandra/db/commitlog/EncryptedSegment.java,1,1,2,1,17,2,13,1,1,0,2,5,5,5,2,5,2,0,1,2,156,22,89,35,44,45,56,65,35,37,4,4,6,1,2,0.51,9,9,11,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/db/commitlog/FileDirectSegment.java,cassandra/src/java/org/apache/cassandra/db/commitlog/FileDirectSegment.java,1,1,1,1,10,0,10,0,1,0,0,4,4,4,1,4,2,0,2,0,80,7,52,14,17,21,16,24,11,13,2,2,2,1,1,0.4,6,6,6,4
